000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
# 
# 
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,189,190,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,143,247,153,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,136,247,242,086,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,192,252,187,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,062,185,018,000,000,000,000,089,236,217,047,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,216,253,060,000,000,000,000,212,255,081,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,206,252,068,000,000,000,048,242,253,089,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,131,251,212,021,000,000,011,167,252,197,005,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,029,232,247,063,000,000,000,153,252,226,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,045,219,252,143,000,000,000,116,249,252,103,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,004,096,253,255,253,200,122,007,025,201,250,158,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,092,252,252,253,217,252,252,200,227,252,231,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,087,251,247,231,065,048,189,252,252,253,252,251,227,035,000,000,000,000,000,000,000,000
000,000,000,000,000,000,190,221,098,000,000,000,042,196,252,253,252,252,162,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,111,029,000,000,000,000,062,239,252,086,042,042,014,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,015,148,253,218,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,121,252,231,028,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,031,221,251,129,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,218,252,160,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,122,252,082,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
# 
# 
